Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2024-05-10,83.04390716552734,83.28348727017897,82.89646676542306,83.1913405352864,21913800
2024-05-13,83.25581359863281,83.49540064627898,83.2189535120455,83.44011403156935,23157500
2024-05-14,83.72579193115234,83.78107855973977,83.32033790725944,83.53228170075194,25746400
2024-05-15,84.868408203125,85.01584855420936,84.4353109597433,84.65647148636984,65142900
2024-05-16,84.78546905517578,85.16327261063077,84.72096566617897,85.1356293053953,37902400
2024-05-17,84.21416473388672,84.59197539340059,84.1680878626092,84.44453502958733,24755000
2024-05-20,83.96537017822266,84.14966360762887,83.86400668294614,83.92851008627268,17922800
2024-05-21,84.3984603881836,84.5643272866841,84.25102705081852,84.5274742251006,15334400
2024-05-22,84.49982452392578,84.57354470833897,84.09437757034067,84.10358732063452,38073700
2024-05-23,83.95614624023438,84.59197046906486,83.68891586913668,84.59197046906486,51294700
2024-05-24,84.20496368408203,84.28790066180652,83.76265657070083,83.82715998433329,19164400
2024-05-28,82.99779510498047,84.18650646320121,82.96093502057724,84.15886315748435,45973700
2024-05-29,81.99340057373047,82.38042099188472,81.71695340056678,82.32512733904578,45508400
2024-05-30,82.78588104248047,82.90567811730423,82.41729412705438,82.56472748715586,29548600
2024-05-31,83.34797668457031,83.54149393478119,83.16368324574782,83.37562702770333,41308800
2024-06-03,84.69609069824219,84.76081450392387,83.78070914521106,83.8084469113081,42272100
2024-06-04,85.68544006347656,85.80564644973202,85.05669153057964,85.25086293795532,42581500
2024-06-05,86.31417846679688,86.31417846679688,85.42653482823692,85.99055949248303,43153900
2024-06-06,86.18472290039062,86.38814253809348,85.86110395602877,85.9165794738154,22891900
2024-06-07,84.60362243652344,84.9087519481946,84.51116087205601,84.9087519481946,35240500
2024-06-10,84.03960418701172,84.19678956413372,83.81769500434737,84.14131403205907,20586500
2024-06-11,84.90874481201172,84.94573084556322,84.06732842103533,84.16903824971082,30329200
2024-06-12,85.54674530029297,86.51760940418815,85.51900753521576,86.00906019655439,42554600
2024-06-13,86.80424499511719,86.90595483970522,85.94433898001478,86.19399298195472,33093800
2024-06-14,87.53469848632812,87.69188385391735,87.13710740371904,87.30354104421507,28776700
2024-06-17,86.66555786132812,86.73952288708566,86.24947020140857,86.47137938741284,31040200
2024-06-18,87.4607162475586,87.4699645193906,86.66554122911697,86.81347830660687,26881000
2024-06-20,86.87820434570312,86.91519037962247,86.3049314015003,86.36966225163265,30246300
2024-06-21,86.87820434570312,87.35901573228993,86.53608882272269,87.13709952877387,22596400
2024-06-24,87.22956085205078,87.22956085205078,86.67478445348034,86.96142445199403,56939100
2024-06-25,87.37751770019531,87.42375201278824,86.95218883092988,86.97992659673938,22890200
2024-06-26,86.1292724609375,86.42515373255804,86.0922864201892,86.24947180259505,38489100
2024-06-27,86.47137451171875,86.64705642851445,86.37891294396091,86.47137451171875,23140800
2024-06-28,84.86251068115234,86.70252176434825,84.86251068115234,86.66554278508522,55119600
2024-07-01,83.39790344238281,84.48315970250003,83.31441838101759,83.87095950850299,49735400
2024-07-02,84.04718017578125,84.23269148171096,83.55556884594512,84.11210984053692,34204700
2024-07-03,85.1510009765625,85.23447895042804,84.49241949098473,84.56662685228976,35563300
2024-07-05,85.85591888427734,86.01361123969127,85.2437260650971,85.58692260363115,34895500
2024-07-08,86.04147338867188,86.12495136768617,85.54058428417436,85.83740667089837,16095700
2024-07-09,85.66116333007812,85.96726339739021,85.21593330199116,85.77247437550172,30289800
2024-07-10,85.93017578125,85.96727946999484,85.57770135338157,85.75393502891328,23572500
2024-07-11,86.76496887207031,87.3215099071449,86.70003920259165,86.8948282110276,49761800
2024-07-12,87.13599395751953,87.13599395751953,86.57944587521537,86.7556865730652,27796500
2024-07-15,86.13421630859375,86.54234968373149,86.06000895369546,86.26407564126433,37918900
2024-07-16,87.34933471679688,87.3864383955408,86.6258306732982,86.75569001050036,36383700
2024-07-17,87.36788177490234,87.56267076215669,86.90409644997229,87.11743373643074,29036800
2024-07-18,86.70001983642578,87.32149040216127,86.61653480757086,86.89480880135176,34553100
2024-07-19,86.18988037109375,86.41250246700258,86.09712470286699,86.30119141904817,32164700
2024-07-22,85.93943786621094,86.74641995024855,85.61478949465535,86.63511598103163,36160400
2024-07-23,85.81885528564453,86.291918419157,85.79102929134454,86.0878516918848,23498000
2024-07-24,84.8912582397461,86.12492883678225,84.84488395580463,85.88375849915965,50757100
2024-07-25,85.5869369506836,86.13420728975196,85.29939232656419,85.36432198610089,44999100
2024-07-26,86.25479125976562,86.40320595804599,85.99507261457732,86.21768758519553,34423800
2024-07-29,86.71858978271484,86.90410818381714,86.46814878723099,86.88555280530521,25801300
2024-07-30,87.052490234375,87.23800858093472,86.54233070413875,86.9597345994958,28169800
2024-07-31,87.94296264648438,87.97078863103326,87.41424770965027,87.68324402162577,47445300
2024-08-01,88.70146179199219,89.25986510569739,88.52464070301909,88.54325083329249,77254200
2024-08-02,91.46553802490234,91.54930136835333,90.17191731257424,90.27429078768454,91912900
2024-08-05,91.94947814941406,93.0104330657202,91.11188029433212,92.77776738933039,90686300
2024-08-06,89.89271545410156,91.5865285478308,89.89271545410156,91.34455423438467,61316900
2024-08-07,89.25985717773438,89.76240875480404,88.87828208728644,89.29707743497531,51337100
2024-08-08,88.71076202392578,88.78521673876938,88.26404083525655,88.52463233720918,37815800
2024-08-09,89.58558654785156,89.84617094759521,89.42736850481374,89.81825220482159,32141800
2024-08-12,89.91133880615234,90.10677715325635,89.23195179921497,89.371552647259,24261400
2024-08-13,90.53486633300781,90.60932105311285,90.25567178320325,90.55348356323053,30366900
2024-08-14,91.10258483886719,91.35386778188588,90.74893551581175,90.78616288145874,31334100
2024-08-15,90.36735534667969,90.36735534667969,89.53906603291493,89.72520285085811,38723700
2024-08-16,90.68377685546875,90.77684170651426,90.2835916056193,90.68377685546875,28541000
2024-08-19,91.10258483886719,91.35386778188588,90.65587065189126,90.66517216800752,25322100
2024-08-20,91.82848358154297,92.00531176026912,91.31662337530344,91.50275306841006,25239300
2024-08-21,91.88433074951172,92.32173625063203,91.40038217321903,91.82848615969772,29230000
2024-08-22,90.97229766845703,91.48416509907669,90.67448582711314,91.41901898067003,33453800
2024-08-23,91.56790161132812,91.82848602877905,91.16771637013053,91.38177191326113,32005100
2024-08-26,91.3352279663086,91.85639675571997,91.27939048184086,91.8470952419035,23198700
2024-08-27,91.17703247070312,91.27940594316259,90.65586359301379,90.73031121811695,21507700
2024-08-28,91.06533813476562,91.39106863951284,90.9536631619337,91.21424756573148,18501400
2024-08-29,90.76753997802734,90.86991345206262,90.39527344520758,90.61863762513556,24988200
